,group,datetime,date,time,cycle_full_gr,status,gr_status
1287,3,2024-01-24 09:15:24+07:00,2024-01-24,09:15:00,644,stop,3_stop
1288,3,2024-01-25 02:52:38+07:00,2024-01-25,02:55:00,645,start,3_start
1289,3,2024-01-25 04:40:53+07:00,2024-01-25,04:40:00,645,stop,3_stop
1290,3,2024-01-26 00:09:12+07:00,2024-01-26,00:10:00,646,start,3_start
1291,3,2024-01-26 02:11:26+07:00,2024-01-26,02:10:00,646,stop,3_stop
1292,3,2024-01-27 00:35:38+07:00,2024-01-27,00:35:00,647,start,3_start
1293,3,2024-01-27 02:56:39+07:00,2024-01-27,02:55:00,647,stop,3_stop
1294,3,2024-01-28 00:10:55+07:00,2024-01-28,00:10:00,648,start,3_start
1295,3,2024-01-28 00:27:33+07:00,2024-01-28,00:30:00,648,stop,3_stop
1296,3,2024-01-28 01:23:35+07:00,2024-01-28,01:25:00,649,start,3_start
1297,3,2024-01-28 03:17:59+07:00,2024-01-28,03:20:00,649,stop,3_stop
1298,3,2024-01-29 00:12:22+07:00,2024-01-29,00:10:00,650,start,3_start
1299,3,2024-01-29 03:11:22+07:00,2024-01-29,03:10:00,650,stop,3_stop
