DateTime,hr,MST_act,HRHT_act,AHAGOT_act,AHBGOT_act
2024-01-11 03:30:00,-9.893489069610457,537.3615196666666,530.7769952333333,113.94849643333332,122.8827476
2024-01-11 03:45:00,11.15878733495883,542.0579563,531.9625043,111.31987113333332,120.1113773
2024-01-11 04:00:00,34.66965121942851,543.7027120333333,537.3423933,112.19443323333331,120.15044533333332
2024-01-11 04:15:00,1.2138153361813693,536.9822136666667,530.7808229333333,113.3949935,120.5937199
2024-01-11 04:30:00,13.247096945715082,539.7791350333333,532.4129585000001,113.19502853333334,120.7367417
2024-01-11 04:45:00,49.55442898432051,541.808304,542.6717033,112.643162,121.25263476666667
2024-01-11 05:00:00,36.487828633030325,537.7665431333334,536.2039372333334,113.67454276666666,122.3020856
2024-01-11 05:15:00,59.38108035455223,535.6302290666666,538.3239215333333,115.0481478,123.3347183
2024-01-11 05:30:00,65.87592459104295,533.2106223333334,538.3546425,117.05882726666664,124.4976812
2024-01-11 05:45:00,82.77550646405254,540.5263025666667,538.0208013666667,117.61630633333334,124.89698356666668
2024-01-11 06:00:00,75.2945723676226,538.4485007333333,539.9617347333334,118.61224586666668,125.93124143333334
2024-01-11 06:15:00,71.81317609317733,539.5703213666667,539.9540865,119.3520268,126.55718156666669
2024-01-11 06:30:00,71.05829654816162,540.1190472333333,540.4598363666667,119.804533,126.9464789
2024-01-11 06:45:00,71.67941726648024,541.3963071,540.9168028666667,120.22069253333332,127.258053
2024-01-11 07:00:00,58.60212078089162,539.9892800333333,538.9607935,120.5929748,127.63821826666668
2024-01-11 07:15:00,50.1548282246092,538.8086156,538.6984817666666,120.949959,128.0243717
2024-01-11 07:30:00,38.69608828682186,537.1857075333334,536.8425218666666,121.21579843333332,128.21597606666668
2024-01-11 07:45:00,43.30758984221366,539.2956703,537.3855554666667,121.46643643333334,128.4145121
2024-01-11 08:00:00,37.52494956058142,538.3178067,537.5029638,121.6923769,128.83186203333332
2024-01-11 08:15:00,38.62718941738674,538.6488422,539.0707431,121.86787673333332,129.34813903333335
2024-01-11 08:30:00,46.92028064623652,539.0993606000001,540.6429348,121.4259255,129.48775523333333
2024-01-11 08:45:00,53.102817480528,541.0121418666666,541.0360658999999,121.4002919,129.26264873333335
2024-01-11 09:00:00,47.84271926813231,540.4708345666667,539.4762920666667,121.44500966666668,129.17534656666666
2024-01-11 09:15:00,27.183311892201218,538.7411389333333,537.8352628,120.96364313333332,129.15812863333335
2024-01-11 09:30:00,18.484802926534364,542.824079,537.9137338666667,119.13271733333332,127.18749426666666
2024-01-11 09:45:00,-9.240090647606465,541.1514607333334,532.8568711666667,117.44467726666666,125.75655396666669
2024-01-11 10:00:00,-37.46426889106505,542.7415664666668,529.5394235,116.4028271,124.6352921
